is_2_5_7uM,,is_2_5_15uM1,,is_2_5_31uM,,is_2_5_62uM,,is_2_5_125uM,,is_2_5_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
725.50177,-0.0127137471,725.50177,-0.012441203,725.50177,-0.01294164825,725.50177,-0.008443195373,725.50177,-0.01009916328,725.50177,-0.007277103141,
724.9310913,-0.01326846518,724.9310913,-0.01311166771,724.9310913,-0.01356101409,724.9310913,-0.008718664758,724.9310913,-0.01090883091,724.9310913,-0.007702668663,
724.5029907,-0.01329934504,724.5029907,-0.01317108888,724.5029907,-0.01364706457,724.5029907,-0.009043044411,724.5029907,-0.01100096107,724.5029907,-0.007913592272,
723.9321289,-0.01360838208,723.9321289,-0.01382628642,723.9321289,-0.01392852981,723.9321289,-0.009392566048,723.9321289,-0.01126638893,723.9321289,-0.008602041751,
723.5039063,-0.01392020658,723.5039063,-0.01358971652,723.5039063,-0.01399801578,723.5039063,-0.009534807876,723.5039063,-0.01129998546,723.5039063,-0.008567982353,
722.9328613,-0.01414401922,722.9328613,-0.01412612852,722.9328613,-0.01439130679,722.9328613,-0.00965472497,722.9328613,-0.01156729739,722.9328613,-0.008669035509,
722.5045166,-0.01416246034,722.5045166,-0.01412302162,722.5045166,-0.01473905426,722.5045166,-0.009911109693,722.5045166,-0.01181595493,722.5045166,-0.008841749281,
721.9332886,-0.01429879013,721.9332886,-0.01424794085,721.9332886,-0.01475376636,721.9332886,-0.009992371313,721.9332886,-0.01196616888,721.9332886,-0.008972507901,
721.5047607,-0.01452691387,721.5047607,-0.01442736574,721.5047607,-0.01487090066,721.5047607,-0.01014443114,721.5047607,-0.01222597435,721.5047607,-0.009343114682,
720.9332886,-0.01465467084,720.9332886,-0.01474711113,720.9332886,-0.01509012375,720.9332886,-0.01023965701,720.9332886,-0.01219265163,720.9332886,-0.009832868353,
720.5046387,-0.01492012665,720.5046387,-0.01486990042,720.5046387,-0.01497584954,720.5046387,-0.01061529759,720.5046387,-0.01250800956,720.5046387,-0.009645357728,
719.9329834,-0.01471843477,719.9329834,-0.01447168458,719.9329834,-0.0147017194,719.9329834,-0.01049620099,719.9329834,-0.01213828195,719.9329834,-0.009672395885,
719.5042114,-0.01459855679,719.5042114,-0.01472158823,719.5042114,-0.01530288812,719.5042114,-0.01036428288,719.5042114,-0.0124322474,719.5042114,-0.009663990699,
718.932373,-0.01464631129,718.932373,-0.01466488186,718.932373,-0.01518107112,718.932373,-0.01043070201,718.932373,-0.01222214848,718.932373,-0.009771521203,
718.503418,-0.01483477838,718.503418,-0.01472704299,718.503418,-0.01505456958,718.503418,-0.01059134956,718.503418,-0.01257792395,718.503418,-0.009968692437,
717.9313965,-0.01477568503,717.9313965,-0.01456546504,717.9313965,-0.01504336763,717.9313965,-0.01059902925,717.9313965,-0.01244110242,717.9313965,-0.009947340004,
717.5023193,-0.01477463357,717.5023193,-0.01485028863,717.5023193,-0.01517597213,717.5023193,-0.01060716342,717.5023193,-0.01242072601,717.5023193,-0.01011990104,
716.9300537,-0.01483507827,716.9300537,-0.01460050885,716.9300537,-0.01513567474,716.9300537,-0.01045091916,716.9300537,-0.01231732219,716.9300537,-0.009884997271,
716.5008545,-0.014542385,716.5008545,-0.01451184321,716.5008545,-0.01497729961,716.5008545,-0.01020213589,716.5008545,-0.01237971988,716.5008545,-0.009885958396,
715.9284058,-0.01429563481,715.9284058,-0.01423281059,715.9284058,-0.01487365272,715.9284058,-0.01019136421,715.9284058,-0.01210379414,715.9284058,-0.009730213322,
715.4990234,-0.01427990384,715.4990234,-0.01431266684,715.4990234,-0.01460561529,715.4990234,-0.01022034045,715.4990234,-0.01178224757,715.4990234,-0.00980179105,
715.0695801,-0.01403009705,715.0695801,-0.01416210923,715.0695801,-0.01456206106,715.0695801,-0.00996849034,715.0695801,-0.01179373544,715.0695801,-0.009714012966,
714.4968872,-0.01379484124,714.4968872,-0.01385602448,714.4968872,-0.01405947004,714.4968872,-0.009599075653,714.4968872,-0.01139137708,714.4968872,-0.009491552599,
714.0673218,-0.01356096379,714.0673218,-0.01359729283,714.0673218,-0.01413539983,714.0673218,-0.009504772723,714.0673218,-0.01134048868,714.0673218,-0.009385118261,
713.4944458,-0.01323723048,713.4944458,-0.01328031532,713.4944458,-0.01371087693,713.4944458,-0.009145862423,713.4944458,-0.01102261525,713.4944458,-0.009095470421,
713.0646973,-0.01313341781,713.0646973,-0.01284354553,713.0646973,-0.0135146454,713.0646973,-0.008807456121,713.0646973,-0.01069592312,713.0646973,-0.008989091031,
712.4916382,-0.01278488431,712.4916382,-0.01264843065,712.4916382,-0.01310116891,712.4916382,-0.00846919138,712.4916382,-0.01014867984,712.4916382,-0.008470765315,
712.0617676,-0.01255141757,712.0617676,-0.0121512711,712.0617676,-0.01276849676,712.0617676,-0.008047323674,712.0617676,-0.01008960325,712.0617676,-0.008303134702,
711.4884644,-0.01197422761,711.4884644,-0.01205787435,711.4884644,-0.01239984669,711.4884644,-0.007857261226,711.4884644,-0.009549495764,711.4884644,-0.007539015729,
711.0584717,-0.01160898525,711.0584717,-0.01174793299,711.0584717,-0.01208793465,711.0584717,-0.007216666825,711.0584717,-0.009371590801,711.0584717,-0.007428335492,
710.4849854,-0.01111118961,710.4849854,-0.01093099453,710.4849854,-0.01140695997,710.4849854,-0.006790369283,710.4849854,-0.008961908519,710.4849854,-0.006942025851,
710.0548096,-0.01067617163,710.0548096,-0.01061979402,710.0548096,-0.01080794539,710.0548096,-0.006403038278,710.0548096,-0.008202149533,710.0548096,-0.006559419446,
709.4812012,-0.01015308034,709.4812012,-0.01036640629,709.4812012,-0.0105731599,709.4812012,-0.005747418851,709.4812012,-0.007821974345,709.4812012,-0.00606953213,
709.0508423,-0.009433653206,709.0508423,-0.009252659045,709.0508423,-0.009974814951,709.0508423,-0.005468728486,709.0508423,-0.00724049611,709.0508423,-0.005428492092,
708.4770508,-0.008837335743,708.4770508,-0.008808520623,708.4770508,-0.009335109033,708.4770508,-0.004681726918,708.4770508,-0.006866306067,708.4770508,-0.005095873494,
708.0465698,-0.008377283812,708.0465698,-0.008517879061,708.0465698,-0.008950447664,708.0465698,-0.003894836409,708.0465698,-0.006148249377,708.0465698,-0.004397687968,
707.4725342,-0.007910949178,707.4725342,-0.007701753173,707.4725342,-0.00837845169,707.4725342,-0.003432186786,707.4725342,-0.005638938397,707.4725342,-0.003607150167,
707.0419312,-0.007591776084,707.0419312,-0.007415713277,707.0419312,-0.007942568511,707.0419312,-0.002957680263,707.0419312,-0.005170163233,707.0419312,-0.003220051527,
706.4677124,-0.006561459508,706.4677124,-0.00640390534,706.4677124,-0.007082373369,706.4677124,-0.001937945723,706.4677124,-0.004153514281,706.4677124,-0.002458408242,
706.0369873,-0.006085102912,706.0369873,-0.005906385835,706.0369873,-0.00640977174,706.0369873,-0.001625595381,706.0369873,-0.003665626748,706.0369873,-0.002123197541,
705.4625854,-0.004969265778,705.4625854,-0.004897398874,705.4625854,-0.005573878065,705.4625854,-0.0002920508268,705.4625854,-0.002639579121,705.4625854,-0.001165890833,
705.0316772,-0.004782151897,705.0316772,-0.004694275092,705.0316772,-0.004887672141,705.0316772,-0.0001045667232,705.0316772,-0.002146174666,705.0316772,-0.0008457506774,
704.4570923,-0.003865640145,704.4570923,-0.004011909477,704.4570923,-0.004195919726,704.4570923,0.0007359400042,704.4570923,-0.001460409607,704.4570923,8.349027485E-5,
704.026062,-0.003418883309,704.026062,-0.003284900216,704.026062,-0.003608484985,704.026062,0.001081696828,704.026062,-0.0007176388172,704.026062,0.000688620552,
703.4512329,-0.002454135567,703.4512329,-0.002291891025,703.4512329,-0.002979790559,703.4512329,0.002204182791,703.4512329,-0.0003560449404,703.4512329,0.001818641904,
703.0200806,-0.002052919473,703.0200806,-0.001805567183,703.0200806,-0.002166574821,703.0200806,0.002516611479,703.0200806,0.0002889576426,703.0200806,0.00170797098,
702.4451294,-0.001197644044,702.4451294,-0.00123016932,702.4451294,-0.00138790824,702.4451294,0.003307692707,702.4451294,0.001166407601,702.4451294,0.002536347602,
702.0137939,-0.0004721621517,702.0137939,-0.0005168939242,702.0137939,-0.0009131247061,702.0137939,0.004211029038,702.0137939,0.001835070783,702.0137939,0.003403561423,
701.4385986,0.0001253320515,701.4385986,0.0001508637361,701.4385986,-0.0001694682578,701.4385986,0.004717935342,701.4385986,0.002217790345,701.4385986,0.004178200848,
701.0071411,0.0009610696579,701.0071411,0.0008790705469,701.0071411,0.0007110998849,701.0071411,0.005675823428,701.0071411,0.00318261236,701.0071411,0.004826941527,
700.4318237,0.001572438865,700.4318237,0.001501961262,700.4318237,0.001114810933,700.4318237,0.005956721492,700.4318237,0.003803229658,700.4318237,0.005496549886,
700.0001831,0.001900532632,700.0001831,0.002011044417,700.0001831,0.001693729893,700.0001831,0.006554013584,700.0001831,0.004513867199,700.0001831,0.005780794658,
699.5685425,0.002991697052,699.5685425,0.002862095833,699.5685425,0.002135917777,699.5685425,0.007501952816,699.5685425,0.005133221857,699.5685425,0.006653124932,
698.9929199,0.003063120879,698.9929199,0.003299893579,698.9929199,0.003140188288,698.9929199,0.007984820753,698.9929199,0.006156269927,698.9929199,0.007123207673,
698.5611572,0.003806259017,698.5611572,0.004162807018,698.5611572,0.003472391283,698.5611572,0.00854060892,698.5611572,0.006469348911,698.5611572,0.007983343676,
697.9852905,0.004614319652,697.9852905,0.004664318636,697.9852905,0.004207500722,697.9852905,0.009401020594,697.9852905,0.006895992905,697.9852905,0.008374742232,
697.5533447,0.005236280151,697.5533447,0.005552576389,697.5533447,0.005072430242,697.5533447,0.009912249632,697.5533447,0.007717811968,697.5533447,0.00920050405,
696.977356,0.006102423184,696.977356,0.006204241421,696.977356,0.005417464767,696.977356,0.01070387568,696.977356,0.00857155025,696.977356,0.0100757638,
696.5452881,0.006310758647,696.5452881,0.006783599965,696.5452881,0.006077012047,696.5452881,0.01108344831,696.5452881,0.008836865425,696.5452881,0.01042119134,
695.9690552,0.007444832008,695.9690552,0.008020337671,695.9690552,0.007257798687,695.9690552,0.01265753526,695.9690552,0.01008360554,695.9690552,0.01150106825,
695.5368652,0.008440194651,695.5368652,0.00808505062,695.5368652,0.007564902771,695.5368652,0.01302668266,695.5368652,0.01059701853,695.5368652,0.01213609241,
694.9605103,0.008206934668,694.9605103,0.008359621279,694.9605103,0.007870300673,694.9605103,0.01270820294,694.9605103,0.01054434292,694.9605103,0.01205051877,
694.5281372,0.008613637649,694.5281372,0.008495150134,694.5281372,0.007965099066,694.5281372,0.01261769328,694.5281372,0.01090535335,694.5281372,0.01255882997,
693.9515381,0.009109744802,693.9515381,0.009409300052,693.9515381,0.008995641023,693.9515381,0.01424112078,693.9515381,0.01169148088,693.9515381,0.01330957469,
693.519043,0.009516315535,693.519043,0.009886243381,693.519043,0.00934256427,693.519043,0.01398058422,693.519043,0.0118073849,693.519043,0.01322342269,
692.9422607,0.01043216791,692.9422607,0.01039112452,692.9422607,0.009972530417,692.9422607,0.01480811182,692.9422607,0.01233083103,692.9422607,0.01414058357,
692.5096436,0.01078448724,692.5096436,0.01056094561,692.5096436,0.01044622157,692.5096436,0.01565804332,692.5096436,0.01365253609,692.5096436,0.01461338345,
691.9326782,0.01119618863,691.9326782,0.01114662737,691.9326782,0.01105447765,691.9326782,0.01592724212,691.9326782,0.01392982155,691.9326782,0.01517469622,
691.499939,0.01155915111,691.499939,0.0116072977,691.499939,0.01127691846,691.499939,0.01622914709,691.499939,0.01386067737,691.499939,0.01565785706,
691.0670776,0.01153716631,691.0670776,0.01191672217,691.0670776,0.01136515569,691.0670776,0.01652107015,691.0670776,0.0140374219,691.0670776,0.01576929539,
690.4898682,0.01262408961,690.4898682,0.01235687733,690.4898682,0.01169116143,690.4898682,0.01690269448,690.4898682,0.01481901295,690.4898682,0.01629853435,
690.0568848,0.0129134655,690.0568848,0.01261135098,690.0568848,0.01226691995,690.0568848,0.01726771146,690.0568848,0.01482088864,690.0568848,0.0165132191,
689.4794922,0.01333231665,689.4794922,0.01312813628,689.4794922,0.01266776957,689.4794922,0.01772419363,689.4794922,0.0156214945,689.4794922,0.01725472882,
689.0463867,0.01342447009,689.0463867,0.01338626631,689.0463867,0.01294352021,689.0463867,0.01799203083,689.0463867,0.01571910083,689.0463867,0.01763360202,
688.468811,0.01394209079,688.468811,0.01364195812,688.468811,0.01301702671,688.468811,0.01862354577,688.468811,0.01604202576,688.468811,0.01795776561,
688.0355225,0.01424326096,688.0355225,0.01363271568,688.0355225,0.0135833025,688.0355225,0.01878818311,688.0355225,0.01670196839,688.0355225,0.01821813546,
687.4577637,0.01391255483,687.4577637,0.01425093785,687.4577637,0.01415237691,687.4577637,0.01890607923,687.4577637,0.0167913679,687.4577637,0.01835361682,
687.024353,0.01468781568,687.024353,0.01462406572,687.024353,0.01469491143,687.024353,0.01970686391,687.024353,0.01728241891,687.024353,0.01951853745,
686.4464111,0.01561242435,686.4464111,0.01552511752,686.4464111,0.01511202753,686.4464111,0.02024621516,686.4464111,0.0177870784,686.4464111,0.01953990012,
686.0128784,0.01583350822,686.0128784,0.01602018997,686.0128784,0.01579162851,686.0128784,0.02044706792,686.0128784,0.01788382418,686.0128784,0.01992039382,
685.4347534,0.01550639141,685.4347534,0.01554649975,685.4347534,0.01544536464,685.4347534,0.02023764513,685.4347534,0.01778564788,685.4347534,0.0194291696,
685.0010376,0.01547251083,685.0010376,0.0157226976,685.0010376,0.01550319977,685.0010376,0.02032945864,685.0010376,0.01796418615,685.0010376,0.01983785257,
684.5673218,0.01588932611,684.5673218,0.01567862742,684.5673218,0.01550934277,684.5673218,0.02045200765,684.5673218,0.01824240386,684.5673218,0.02031879872,
683.9888916,0.01622033305,683.9888916,0.0163013842,683.9888916,0.01558910683,683.9888916,0.02109262906,683.9888916,0.01818919741,683.9888916,0.02032224275,
683.5550537,0.01647605933,683.5550537,0.01675031148,683.5550537,0.0162371546,683.5550537,0.02098821104,683.5550537,0.01871688291,683.5550537,0.02049800195,
682.9764404,0.01657501422,682.9764404,0.01648380235,682.9764404,0.01580590941,682.9764404,0.02139752172,682.9764404,0.01891765185,682.9764404,0.02073605917,
682.5424194,0.01697415486,682.5424194,0.01664432324,682.5424194,0.01641855203,682.5424194,0.02113029361,682.5424194,0.01944329962,682.5424194,0.02096031047,
681.9636841,0.01699838229,681.9636841,0.0168103911,681.9636841,0.01662667841,681.9636841,0.0214582216,681.9636841,0.01926902309,681.9636841,0.02134580351,
681.529541,0.01717616618,681.529541,0.01706824265,681.529541,0.01669768989,681.529541,0.02184970863,681.529541,0.01953137107,681.529541,0.0213308204,
680.9505615,0.01759578101,680.9505615,0.01733659208,680.9505615,0.01690710895,680.9505615,0.02210877277,680.9505615,0.01963381469,680.9505615,0.02172927,
680.5162354,0.0173357036,680.5162354,0.01768083684,680.5162354,0.01668954082,680.5162354,0.0221321173,680.5162354,0.01970076934,680.5162354,0.02195496112,
679.9371338,0.01784244739,679.9371338,0.01788069494,679.9371338,0.01709955558,679.9371338,0.02253877185,679.9371338,0.01990028657,679.9371338,0.02187274024,
679.5026855,0.01786518469,679.5026855,0.01776383258,679.5026855,0.01728530228,679.5026855,0.02264307253,679.5026855,0.02005207166,679.5026855,0.02239151299,
679.0682373,0.01819192432,679.0682373,0.01774649322,679.0682373,0.0175574515,679.0682373,0.02262021974,679.0682373,0.02012394369,679.0682373,0.02220528759,
678.4888306,0.01811832003,678.4888306,0.01785908826,678.4888306,0.01789372228,678.4888306,0.02281087823,678.4888306,0.02049775794,678.4888306,0.02258073539,
678.0541992,0.01928945445,678.0541992,0.01848654822,678.0541992,0.01832861267,678.0541992,0.02394510433,678.0541992,0.02107645944,678.0541992,0.02320440859,
677.4746094,0.01915576309,677.4746094,0.01881632395,677.4746094,0.01851934195,677.4746094,0.02380136028,677.4746094,0.02113755047,677.4746094,0.02305479348,
677.039856,0.01869307458,677.039856,0.01870239712,677.039856,0.01813597046,677.039856,0.02306677774,677.039856,0.02048025467,677.039856,0.02280493081,
676.460083,0.01874709874,676.460083,0.01873788238,676.460083,0.01810466312,676.460083,0.02354103886,676.460083,0.02084285952,676.460083,0.02298772894,
676.0252075,0.01913631335,676.0252075,0.01923525333,676.0252075,0.01880461909,676.0252075,0.02413109317,676.0252075,0.02148789354,676.0252075,0.02327407338,
675.4452515,0.01902003214,675.4452515,0.01945280284,675.4452515,0.01862051897,675.4452515,0.02348573133,675.4452515,0.02063607052,675.4452515,0.02298658341,
675.0101929,0.01868577674,675.0101929,0.01844751835,675.0101929,0.01849708334,675.0101929,0.02367463894,675.0101929,0.0208591558,675.0101929,0.02282763086,
674.4300537,0.01889037155,674.4300537,0.01932596229,674.4300537,0.01850283705,674.4300537,0.02378692292,674.4300537,0.02097250707,674.4300537,0.02341742627,
673.994873,0.01890789159,673.994873,0.01856664568,673.994873,0.01866321266,673.994873,0.02393706329,673.994873,0.02104387991,673.994873,0.02342283539,
673.5596924,0.01895648055,673.5596924,0.01885341294,673.5596924,0.01840795204,673.5596924,0.0243349541,673.5596924,0.02113983221,673.5596924,0.02322953194,
672.979248,0.01898452267,672.979248,0.01897446252,672.979248,0.01889853552,672.979248,0.02402501181,672.979248,0.02134675533,672.979248,0.02343313396,
672.5438843,0.01924945973,672.5438843,0.01862492412,672.5438843,0.01842169836,672.5438843,0.02393545024,672.5438843,0.02157088555,672.5438843,0.02310854569,
671.9633179,0.01900948398,671.9633179,0.0189965032,671.9633179,0.01890780963,671.9633179,0.02423402481,671.9633179,0.02135958895,671.9633179,0.02388624474,
671.527832,0.0193957109,671.527832,0.01946844906,671.527832,0.01879604906,671.527832,0.02442334034,671.527832,0.02148397826,671.527832,0.02367939427,
670.9470825,0.01932363398,670.9470825,0.019188039,670.9470825,0.01899428479,670.9470825,0.02443275973,670.9470825,0.02132769488,670.9470825,0.02350854687,
670.5114746,0.01949747279,670.5114746,0.01906563155,670.5114746,0.01889037155,670.5114746,0.02434919216,670.5114746,0.02182292379,670.5114746,0.02375342883,
669.930542,0.01988437772,669.930542,0.02019205876,669.930542,0.01947410777,669.930542,0.02502394468,669.930542,0.02226596326,669.930542,0.02403797954,
669.494751,0.0199193377,669.494751,0.02007945254,669.494751,0.01964632794,669.494751,0.02503450215,669.494751,0.02226065099,669.494751,0.02453762665,
669.0588989,0.01943474635,669.0588989,0.01937901042,669.0588989,0.01875482872,669.0588989,0.0245091673,669.0588989,0.02184597962,669.0588989,0.02379146218,
668.4777222,0.01925638691,668.4777222,0.01894607022,668.4777222,0.01891343296,668.4777222,0.02452461608,668.4777222,0.02177374065,668.4777222,0.02369664423,
668.041748,0.01919464022,668.041748,0.0189345777,668.041748,0.01865013503,668.041748,0.0242429208,668.041748,0.0216445066,668.041748,0.0233051274,
667.4603882,0.01868272386,667.4603882,0.01855021901,667.4603882,0.01829785854,667.4603882,0.02381415665,667.4603882,0.0208114665,667.4603882,0.02328936756,
667.024292,0.01838545501,667.024292,0.01813130081,667.024292,0.01774104498,667.024292,0.0235006772,667.024292,0.02035482414,667.024292,0.0227772966,
666.442749,0.01798782125,666.442749,0.01800579019,666.442749,0.01763303578,666.442749,0.02292138524,666.442749,0.020294277,666.442749,0.02261724696,
666.0064697,0.01756459288,666.0064697,0.01782356761,666.0064697,0.01721136644,666.0064697,0.02304674126,666.0064697,0.02015569434,666.0064697,0.02254389785,
665.5701904,0.01745199226,665.5701904,0.01789375022,665.5701904,0.01749168895,665.5701904,0.02287925221,665.5701904,0.02001341432,665.5701904,0.02257359028,
664.9884033,0.01772610657,664.9884033,0.01757680438,664.9884033,0.01712529734,664.9884033,0.02232106216,664.9884033,0.01992971636,664.9884033,0.02253700048,
664.5519409,0.01750950329,664.5519409,0.01740273647,664.5519409,0.01679699309,664.5519409,0.02232040837,664.5519409,0.01974587142,664.5519409,0.02217662893,
663.9699707,0.01759370603,663.9699707,0.01717398502,663.9699707,0.01679707319,663.9699707,0.02218180336,663.9699707,0.01950326748,663.9699707,0.02232779376,
663.5333862,0.01724513993,663.5333862,0.01720716432,663.5333862,0.01679906435,663.5333862,0.02210019343,663.5333862,0.0194774922,663.5333862,0.02216551267,
