is_2_3_31uM,,is_2_3_15uM,,is_2_3_62uM,,is_2_3_125uM,,is_2_3_250uM1,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
389.0538025,0.02968014032,389.0538025,0.02919062972,389.0538025,0.03008241579,389.0538025,0.03062562086,389.0538025,0.03210867941,
388.4346008,0.02942178398,388.4346008,0.02893826552,388.4346008,0.03004271723,388.4346008,0.03063362092,388.4346008,0.03196220845,
387.9701538,0.02955870144,387.9701538,0.02894208394,387.9701538,0.03000135906,387.9701538,0.03067626245,387.9701538,0.03230391443,
387.5056763,0.02972978354,387.5056763,0.02925799415,387.5056763,0.0302829016,387.5056763,0.0305897072,387.5056763,0.03228311241,
387.0411682,0.02994574793,387.0411682,0.02933290228,387.0411682,0.0301831048,387.0411682,0.03071493469,387.0411682,0.03202395886,
386.5765991,0.02965441905,386.5765991,0.02903426252,386.5765991,0.03045160323,386.5765991,0.03065137193,386.5765991,0.03212796897,
385.9571533,0.02973973565,385.9571533,0.02943735197,385.9571533,0.03012447432,385.9571533,0.0307787843,385.9571533,0.03205508739,
385.4925232,0.03004970774,385.4925232,0.02944211662,385.4925232,0.03031271137,385.4925232,0.03082824871,385.4925232,0.03217203915,
385.0278625,0.03033214249,385.0278625,0.02931016684,385.0278625,0.03026416712,385.0278625,0.03073513322,385.0278625,0.0321716778,
384.5631714,0.03026508354,384.5631714,0.02957031131,384.5631714,0.03067406826,384.5631714,0.0310554374,384.5631714,0.03244419768,
383.943512,0.03044416197,383.943512,0.02999081835,383.943512,0.03086826764,383.943512,0.03123389743,383.943512,0.03299567476,
383.4787598,0.03046723641,383.4787598,0.02997833677,383.4787598,0.03117023036,383.4787598,0.03153118864,383.4787598,0.03307287768,
383.0139465,0.03042583726,383.0139465,0.03003678098,383.0139465,0.03098087199,383.0139465,0.03189241886,383.0139465,0.03288494796,
382.5491028,0.03068470769,382.5491028,0.03011359833,382.5491028,0.03119470738,382.5491028,0.03154223785,382.5491028,0.03320044652,
381.9292603,0.0310706757,381.9292603,0.03041506559,381.9292603,0.03154877946,381.9292603,0.03197934479,381.9292603,0.03362193704,
381.4643555,0.03119250946,381.4643555,0.03040681966,381.4643555,0.0314944461,381.4643555,0.03213287517,381.4643555,0.03362750262,
380.9994202,0.03127203509,380.9994202,0.03065717779,380.9994202,0.03182957321,380.9994202,0.03213209286,380.9994202,0.0337834917,
380.5344238,0.03167873994,380.5344238,0.03082702495,380.5344238,0.03215149418,380.5344238,0.03255121037,380.5344238,0.03395244107,
380.0694275,0.03165100887,380.0694275,0.03098643199,380.0694275,0.03215363994,380.0694275,0.03260623664,380.0694275,0.03419143707,
379.4493408,0.031942036,379.4493408,0.03123175539,379.4493408,0.03240436688,379.4493408,0.0331165418,379.4493408,0.03464930132,
378.9842529,0.03249672428,378.9842529,0.03133432567,378.9842529,0.0325957723,378.9842529,0.03341724724,378.9842529,0.03500115499,
378.5191345,0.03268526867,378.5191345,0.03153856471,378.5191345,0.03275850788,378.5191345,0.03323775157,378.5191345,0.03489098325,
378.0539551,0.03267496824,378.0539551,0.03183623031,378.0539551,0.0331893228,378.0539551,0.03380873054,378.0539551,0.03521694988,
377.4337158,0.03303086758,377.4337158,0.03256337717,377.4337158,0.03352123126,377.4337158,0.03396705166,377.4337158,0.03606095538,
376.9684753,0.03350923583,376.9684753,0.03279945999,376.9684753,0.0340815559,376.9684753,0.03474331647,376.9684753,0.03655450046,
376.5032043,0.03348281235,376.5032043,0.03293026984,376.5032043,0.03404929861,376.5032043,0.03493005782,376.5032043,0.0366977416,
376.0379028,0.03410532698,376.0379028,0.03329235688,376.0379028,0.03472376987,376.0379028,0.0351870805,376.0379028,0.03657198697,
375.5725708,0.03431227431,375.5725708,0.0336702168,375.5725708,0.0349316299,375.5725708,0.03575824574,375.5725708,0.03766962513,
374.9520874,0.03462376073,374.9520874,0.03412117437,374.9520874,0.03516352922,374.9520874,0.03581246734,374.9520874,0.03812925145,
374.4866638,0.03511065245,374.4866638,0.03453092277,374.4866638,0.03548419848,374.4866638,0.03626700863,374.4866638,0.03867792338,
374.0212402,0.0352631323,374.0212402,0.03455452248,374.0212402,0.03584904224,374.0212402,0.03674134985,374.0212402,0.03861635551,
373.5557556,0.03580324724,373.5557556,0.03487067297,373.5557556,0.03618793935,373.5557556,0.03654396906,373.5557556,0.03891542926,
372.9350891,0.03587496281,372.9350891,0.03525959328,372.9350891,0.03661462292,372.9350891,0.03725682199,372.9350891,0.0393922776,
372.4695435,0.03643900901,372.4695435,0.03552636132,372.4695435,0.03680806234,372.4695435,0.03746386617,372.4695435,0.04012770951,
372.0039673,0.0367881991,372.0039673,0.03597323596,372.0039673,0.03702056035,372.0039673,0.03793033585,372.0039673,0.04044595733,
371.5383606,0.03696734086,371.5383606,0.03599033505,371.5383606,0.03726395592,371.5383606,0.03807442635,371.5383606,0.04070433229,
371.0726929,0.03708759695,371.0726929,0.03648779541,371.0726929,0.03771284968,371.0726929,0.03839249909,371.0726929,0.04097836465,
370.4517822,0.03776991367,370.4517822,0.03698800132,370.4517822,0.03831100836,370.4517822,0.03892035782,370.4517822,0.04139398038,
369.986084,0.03780269995,369.986084,0.03721950948,369.986084,0.0384080261,369.986084,0.03906081244,369.986084,0.04149362445,
369.5203247,0.03835944459,369.5203247,0.03747981042,369.5203247,0.03885982931,369.5203247,0.03977965564,369.5203247,0.04238046706,
369.0545349,0.03869764879,369.0545349,0.03818512708,369.0545349,0.03911275789,369.0545349,0.04007110372,369.0545349,0.04232715815,
368.4334412,0.03907401115,368.4334412,0.03827174008,368.4334412,0.03957933187,368.4334412,0.04033118486,368.4334412,0.04279651493,
367.9675903,0.03932482377,367.9675903,0.03861692175,367.9675903,0.03968667239,367.9675903,0.04066731781,367.9675903,0.04286662117,
367.501709,0.03942028433,367.501709,0.03876984492,367.501709,0.04000802711,367.501709,0.04097959027,367.501709,0.04308502004,
367.0357666,0.03990509361,367.0357666,0.03947746009,367.0357666,0.04048136249,367.0357666,0.04153560847,367.0357666,0.04324575886,
366.5698242,0.04037143663,366.5698242,0.03959966078,366.5698242,0.04080859572,366.5698242,0.04162332043,366.5698242,0.04369111732,
365.9484863,0.04055834189,365.9484863,0.04023433477,365.9484863,0.04125123471,365.9484863,0.04202241823,365.9484863,0.04410042614,
365.4824829,0.04092741758,365.4824829,0.04025341943,365.4824829,0.04160779342,365.4824829,0.04231066629,365.4824829,0.04428542033,
365.0164185,0.04122123122,365.0164185,0.04057630524,365.0164185,0.04181298986,365.0164185,0.04258000478,365.0164185,0.04431609064,
364.5503235,0.04146719724,364.5503235,0.04078291729,364.5503235,0.04220566899,364.5503235,0.04298583791,364.5503235,0.04482456669,
363.9288025,0.04181914404,363.9288025,0.04088395834,363.9288025,0.04217340425,363.9288025,0.04296991974,363.9288025,0.04492812976,
363.4626465,0.04185865074,363.4626465,0.0410399586,363.4626465,0.04251733422,363.4626465,0.04314614087,363.4626465,0.04514435306,
362.99646,0.04195290059,362.99646,0.04121010378,362.99646,0.0424759686,362.99646,0.04331207648,362.99646,0.0450504981,
362.5302429,0.04208207503,362.5302429,0.04137558863,362.5302429,0.04248687625,362.5302429,0.04342183471,362.5302429,0.0450989753,
362.0639648,0.04252355918,362.0639648,0.04163166881,362.0639648,0.04314656928,362.0639648,0.04401891679,362.0639648,0.04575180635,
361.4422302,0.04289839417,361.4422302,0.04223197326,361.4422302,0.04350402951,361.4422302,0.04410948232,361.4422302,0.0461290963,
360.9759216,0.04316949844,360.9759216,0.04228190333,360.9759216,0.04363753274,360.9759216,0.04458911717,360.9759216,0.04630222544,
360.509552,0.04327978939,360.509552,0.04242199287,360.509552,0.04396371916,360.509552,0.04461306706,360.509552,0.04650095105,
360.0431519,0.04341067746,360.0431519,0.04269825667,360.0431519,0.04392115772,360.0431519,0.04488478601,360.0431519,0.04675511271,
359.5767212,0.04339734465,359.5767212,0.04256167263,359.5767212,0.04399010167,359.5767212,0.04468593746,359.5767212,0.04634686559,
358.9547729,0.04340180755,358.9547729,0.0425068289,358.9547729,0.04411759228,358.9547729,0.04470295087,358.9547729,0.046646934,
358.4882813,0.04361062869,358.4882813,0.04270491004,358.4882813,0.0441022031,358.4882813,0.04471942037,358.4882813,0.04675733298,
358.021759,0.04372326285,358.021759,0.04315117374,358.021759,0.04425801709,358.021759,0.04511919245,358.021759,0.04699110985,
357.5551758,0.04410272092,357.5551758,0.04312632605,357.5551758,0.04457904771,357.5551758,0.04538476095,357.5551758,0.04718861729,
356.9330444,0.04411641508,356.9330444,0.04344623536,356.9330444,0.04484003782,356.9330444,0.04561135545,356.9330444,0.04738457501,
356.4664307,0.0441011712,356.4664307,0.04334465414,356.4664307,0.04468441755,356.4664307,0.04540217668,356.4664307,0.04757891223,
355.9997559,0.04427022859,355.9997559,0.04340804368,355.9997559,0.04476969689,355.9997559,0.04559384659,355.9997559,0.04768117145,
355.5330811,0.04460942373,355.5330811,0.04359671846,355.5330811,0.04504716769,355.5330811,0.04583375901,355.5330811,0.04774915427,
355.0663452,0.04444514215,355.0663452,0.04364242777,355.0663452,0.04511588812,355.0663452,0.04576331377,355.0663452,0.04773941636,
354.4440002,0.04459949955,354.4440002,0.04388458282,354.4440002,0.04525583237,354.4440002,0.04611890391,354.4440002,0.04802492261,
353.9772034,0.04482775182,353.9772034,0.04400625825,353.9772034,0.04525606334,353.9772034,0.04605333507,353.9772034,0.04828675091,
353.510376,0.04483800009,353.510376,0.04403490573,353.510376,0.04538812116,353.510376,0.04628860578,353.510376,0.04849096015,
353.0435181,0.04474966601,353.0435181,0.04398081824,353.0435181,0.04546051845,353.0435181,0.04616847634,353.0435181,0.0483822003,
352.5766296,0.04479503632,352.5766296,0.04397778213,352.5766296,0.04539614171,352.5766296,0.04622586071,352.5766296,0.04856468365,
351.9540405,0.04478972778,351.9540405,0.04389262944,351.9540405,0.04545155168,351.9540405,0.04642025754,351.9540405,0.04853235185,
351.4870911,0.0446423851,351.4870911,0.04383948073,351.4870911,0.0452118814,351.4870911,0.04628684744,351.4870911,0.04852039367,
351.0201111,0.04464998841,351.0201111,0.04388555884,351.0201111,0.04528338462,351.0201111,0.04619617388,351.0201111,0.04832453281,
350.5530701,0.044884298,350.5530701,0.0438273102,350.5530701,0.04547058046,350.5530701,0.04637330398,350.5530701,0.04839901254,
349.9303284,0.04495454207,349.9303284,0.04410567135,349.9303284,0.04558775201,349.9303284,0.04660883546,349.9303284,0.04869540781,
349.4632568,0.04493438825,349.4632568,0.04412137344,349.4632568,0.04559629038,349.4632568,0.04655762762,349.4632568,0.04891603068,
348.9961243,0.04521277174,348.9961243,0.04407639056,348.9961243,0.04566323012,348.9961243,0.04660984129,348.9961243,0.04892217368,
348.5289612,0.04507470876,348.5289612,0.04409916699,348.5289612,0.04557682574,348.5289612,0.04669722915,348.5289612,0.04885519668,
348.0617981,0.04486845434,348.0617981,0.04414991289,348.0617981,0.04563783854,348.0617981,0.04645796493,348.0617981,0.04892423004,
347.4388428,0.0448134318,347.4388428,0.04402986169,347.4388428,0.04558990896,347.4388428,0.0463719815,347.4388428,0.04882135987,
346.9715881,0.04500987008,346.9715881,0.04400803149,346.9715881,0.04545807466,346.9715881,0.04633142799,346.9715881,0.04876777902,
346.504303,0.04513016343,346.504303,0.04417014495,346.504303,0.04543999583,346.504303,0.04663969949,346.504303,0.0489413254,
346.0369873,0.04509805515,346.0369873,0.0442564711,346.0369873,0.04577435553,346.0369873,0.04652601853,346.0369873,0.04915442318,
345.5696411,0.04501374438,345.5696411,0.04439903423,345.5696411,0.04564626515,345.5696411,0.04672449827,345.5696411,0.04914760962,
344.9464722,0.04496123269,344.9464722,0.04422958568,344.9464722,0.04569417238,344.9464722,0.04673239589,344.9464722,0.04934633523,
344.4790649,0.04512249306,344.4790649,0.04433076829,344.4790649,0.04589339718,344.4790649,0.04667497799,344.4790649,0.04920854792,
344.0116272,0.04513938352,344.0116272,0.04405252263,344.0116272,0.0458834134,344.0116272,0.04677489027,344.0116272,0.04917274415,
343.5441284,0.04506057873,343.5441284,0.04426475242,343.5441284,0.04573380202,343.5441284,0.04682422057,343.5441284,0.04910152406,
343.0766296,0.04509728029,343.0766296,0.04417785257,343.0766296,0.04567547888,343.0766296,0.04681406915,343.0766296,0.04924052581,
342.4532471,0.04490542412,342.4532471,0.04405226558,342.4532471,0.04556101561,342.4532471,0.04676350206,342.4532471,0.04911842197,
341.9856873,0.04492313787,341.9856873,0.04403593391,341.9856873,0.04570271447,341.9856873,0.04677033424,341.9856873,0.0491560474,
341.5180969,0.04490097612,341.5180969,0.04407911003,341.5180969,0.04576193169,341.5180969,0.04663785547,341.5180969,0.04887109995,
341.0504456,0.04487927258,341.0504456,0.04393559322,341.0504456,0.0456831865,341.0504456,0.04671798274,341.0504456,0.04906393215,
340.4269104,0.04495931044,340.4269104,0.04385170713,340.4269104,0.04555230215,340.4269104,0.04676768184,340.4269104,0.04910387099,
339.959198,0.04491541535,339.959198,0.0439093262,339.959198,0.04529869929,339.959198,0.04670457914,339.959198,0.04902321473,
339.4914551,0.0446430482,339.4914551,0.04376420379,339.4914551,0.04548785463,339.4914551,0.04655425623,339.4914551,0.04905711859,
339.0237122,0.04468943924,339.0237122,0.04401826113,339.0237122,0.04549667984,339.0237122,0.04657601193,339.0237122,0.04910958186,
338.5559082,0.0446424745,338.5559082,0.04375028983,338.5559082,0.04542384669,338.5559082,0.04654463008,338.5559082,0.04904069006,
337.9321594,0.04459141195,337.9321594,0.0436992459,337.9321594,0.04534182698,337.9321594,0.0465933308,337.9321594,0.04899301752,
337.4642944,0.04453137517,337.4642944,0.04363481328,337.4642944,0.04533657059,337.4642944,0.04656575248,337.4642944,0.04903639853,
336.9964294,0.04426971078,336.9964294,0.04356132075,336.9964294,0.0451865755,336.9964294,0.04638367519,336.9964294,0.04900116101,
336.5285034,0.04428722709,336.5285034,0.04329837859,336.5285034,0.04501722008,336.5285034,0.04640933871,336.5285034,0.04890426993,
336.0605469,0.04425638169,336.0605469,0.04330764338,336.0605469,0.04503734782,336.0605469,0.04633693025,336.0605469,0.04882732779,
335.4365845,0.04416077584,335.4365845,0.04331991449,335.4365845,0.04510850832,335.4365845,0.04637909308,335.4365845,0.04907500371,
334.9685669,0.04423904419,334.9685669,0.04317853227,334.9685669,0.04507849738,334.9685669,0.046196118,334.9685669,0.04889795557,
334.5005493,0.04401447996,334.5005493,0.04313573241,334.5005493,0.04485812038,334.5005493,0.04609604925,334.5005493,0.04871081188,
334.0324707,0.04394172132,334.0324707,0.0431721583,334.0324707,0.04488194361,334.0324707,0.04627008736,334.0324707,0.04885044321,
333.5643616,0.04390798137,333.5643616,0.04287350923,333.5643616,0.04480364546,333.5643616,0.04617999494,333.5643616,0.04896247759,
332.9401855,0.04380463064,332.9401855,0.04303948581,332.9401855,0.04482247308,332.9401855,0.04628117383,332.9401855,0.04892550781,
332.4720154,0.0437993072,332.4720154,0.04304105788,332.4720154,0.0447408855,332.4720154,0.04613698274,332.4720154,0.04894729331,
332.0038147,0.04369498044,332.0038147,0.0428811647,332.0038147,0.04464852437,332.0038147,0.04611029848,332.0038147,0.04879016802,
331.535614,0.04358913377,331.535614,0.04270339757,331.535614,0.04445334151,331.535614,0.04612521082,331.535614,0.04872398823,
331.0673523,0.04342360795,331.0673523,0.04262334853,331.0673523,0.0446276702,331.0673523,0.04610580951,331.0673523,0.04878944159,
330.4429626,0.04332789406,330.4429626,0.04268094897,330.4429626,0.04439235479,330.4429626,0.04590335116,330.4429626,0.04886521772,
329.9746399,0.04334073886,329.9746399,0.0425382033,329.9746399,0.0442770794,329.9746399,0.04595387727,329.9746399,0.0486523509,
329.5063171,0.04331891239,329.5063171,0.04250011966,329.5063171,0.04426234588,329.5063171,0.04585938901,329.5063171,0.04872025549,
329.0379333,0.04318871349,329.0379333,0.04244457185,329.0379333,0.04435264319,329.0379333,0.04591241479,329.0379333,0.04871831462,
328.569519,0.04306443781,328.569519,0.04231959581,328.569519,0.04428894445,328.569519,0.04579273611,328.569519,0.04870122671,
327.9449463,0.04310205579,327.9449463,0.04213193059,327.9449463,0.04414134473,327.9449463,0.04568065703,327.9449463,0.04880224541,
327.4764709,0.0429386273,327.4764709,0.04199344665,327.4764709,0.04401336238,327.4764709,0.04584437236,327.4764709,0.04867030308,
327.0079651,0.04305277765,327.0079651,0.04205580801,327.0079651,0.04412552714,327.0079651,0.0457928814,327.0079651,0.0488403365,
326.5394287,0.04294125736,326.5394287,0.04213121906,326.5394287,0.04412449524,326.5394287,0.04577139392,326.5394287,0.04888097569,
326.0708923,0.04293419793,326.0708923,0.0421327576,326.0708923,0.04412206262,326.0708923,0.04582484066,326.0708923,0.04895239323,
325.446106,0.04290988296,325.446106,0.0419603996,325.446106,0.04396288842,325.446106,0.04565702006,325.446106,0.04898093641,
324.977478,0.04317959026,324.977478,0.04206085578,324.977478,0.0439058356,324.977478,0.04547647014,324.977478,0.0489002727,
324.5088196,0.04294565693,324.5088196,0.04206710309,324.5088196,0.04417639226,324.5088196,0.04597764462,324.5088196,0.04908419028,
324.0401306,0.04316763952,324.0401306,0.04209955782,324.0401306,0.04424256831,324.0401306,0.04597125947,324.0401306,0.0493022278,
323.5714417,0.04325262085,323.5714417,0.04224298522,323.5714417,0.04433458298,323.5714417,0.04622482136,323.5714417,0.04955644161,
322.9464417,0.04326606169,322.9464417,0.04220623896,322.9464417,0.04441400245,322.9464417,0.04616560042,322.9464417,0.04960614443,
322.4776917,0.04326331615,322.4776917,0.04233714566,322.4776917,0.04428694025,322.4776917,0.04612794518,322.4776917,0.04957503825,
322.0088806,0.04332840815,322.0088806,0.04226098955,322.0088806,0.0444652997,322.0088806,0.04612259194,322.0088806,0.04981791601,
321.5400391,0.04341365024,321.5400391,0.04224372655,321.5400391,0.0443900004,321.5400391,0.04617492855,321.5400391,0.04975761846,
321.0711975,0.04337105528,321.0711975,0.0422254689,321.0711975,0.04435966909,321.0711975,0.04637010768,321.0711975,0.04982139915,
320.4460144,0.04350683466,320.4460144,0.04233683273,320.4460144,0.0442199558,320.4460144,0.04630049691,320.4460144,0.04994503781,
319.9770813,0.04356300831,319.9770813,0.04230139032,319.9770813,0.04448632151,319.9770813,0.04630841687,319.9770813,0.05025225133,
319.5081482,0.0438202396,319.5081482,0.04253372177,319.5081482,0.04467678443,319.5081482,0.0466032438,319.5081482,0.05019892752,
319.0391541,0.0439495407,319.0391541,0.04265433177,319.0391541,0.04478694499,319.0391541,0.04655125737,319.0391541,0.05047192425,
318.5701599,0.04404561967,318.5701599,0.04268566146,318.5701599,0.04480358958,318.5701599,0.04688935727,318.5701599,0.05075076595,
317.9447937,0.04423706606,317.9447937,0.04270465299,317.9447937,0.04487798363,317.9447937,0.04697882012,317.9447937,0.05074320361,
317.475708,0.04437222704,317.475708,0.04274375364,317.475708,0.04493990168,317.475708,0.0468795523,317.475708,0.05085558072,
317.0066223,0.04462689534,317.0066223,0.04290916771,317.0066223,0.04497498274,317.0066223,0.04697158188,317.0066223,0.05089006573,
316.5375061,0.0444470048,316.5375061,0.04276803508,316.5375061,0.04510250688,316.5375061,0.04707880318,316.5375061,0.05108091608,
316.0683594,0.04463469982,316.0683594,0.04280893877,316.0683594,0.04505934194,316.0683594,0.04696728289,316.0683594,0.05100783706,
315.4427795,0.04503763467,315.4427795,0.04307492822,315.4427795,0.04524761811,315.4427795,0.04725372419,315.4427795,0.05137576535,
314.9735413,0.04526867718,314.9735413,0.04319500178,314.9735413,0.04539990425,314.9735413,0.04745860398,314.9735413,0.05156271905,
314.504303,0.0454461202,314.504303,0.04334007949,314.504303,0.04563827068,314.504303,0.04778001457,314.504303,0.05169175193,
314.0350342,0.0456375517,314.0350342,0.04341370985,314.0350342,0.04564709961,314.0350342,0.04766005278,314.0350342,0.05185337365,
313.5657349,0.04576336965,313.5657349,0.04347387329,313.5657349,0.04551033303,313.5657349,0.04777940735,313.5657349,0.05198870972,
312.9399719,0.04614723101,312.9399719,0.04350984097,312.9399719,0.04580640048,312.9399719,0.04787231982,312.9399719,0.05221997574,
312.4706116,0.04618554935,312.4706116,0.04368756711,312.4706116,0.04581802338,312.4706116,0.04803264514,312.4706116,0.05230607465,
312.0012207,0.0464797169,312.0012207,0.04362700135,312.0012207,0.04586514458,312.0012207,0.04778839648,312.0012207,0.05236623064,
311.5318298,0.04653858021,311.5318298,0.04379544035,311.5318298,0.04610978067,311.5318298,0.04802226275,311.5318298,0.05250026286,
311.0623779,0.04678783566,311.0623779,0.0438109301,311.0623779,0.04608338326,311.0623779,0.04808969423,311.0623779,0.05234870687,
310.4364014,0.04726671427,310.4364014,0.04389546812,310.4364014,0.04615949467,310.4364014,0.04810976237,310.4364014,0.05273609981,
309.9669189,0.04746775702,309.9669189,0.04405014589,309.9669189,0.0463274233,309.9669189,0.04820558056,309.9669189,0.05252199993,
309.4973755,0.04751644284,309.4973755,0.04400476813,309.4973755,0.04633473977,309.4973755,0.04839967936,309.4973755,0.05287697166,
309.027832,0.04819707572,309.027832,0.04436305165,309.027832,0.04669774696,309.027832,0.04891820624,309.027832,0.05336873606,
308.5582275,0.04842583835,308.5582275,0.04451867193,308.5582275,0.04687929526,308.5582275,0.04921683669,308.5582275,0.05365872756,
307.9320984,0.04879729077,307.9320984,0.04461525008,307.9320984,0.04703625292,307.9320984,0.04932963103,307.9320984,0.0538481921,
307.4624329,0.04908178374,307.4624329,0.04469058663,307.4624329,0.04703074321,307.4624329,0.04943601787,307.4624329,0.05399176851,
306.9927673,0.04938206822,306.9927673,0.04474880546,306.9927673,0.04707626253,306.9927673,0.04961525649,306.9927673,0.05424657091,
306.5230713,0.04950227216,306.5230713,0.04480255395,306.5230713,0.04722679779,306.5230713,0.04968493804,306.5230713,0.05435375869,
306.0533447,0.04992851242,306.0533447,0.04495175928,306.0533447,0.0473472178,306.0533447,0.04982958734,306.0533447,0.05461288244,
305.427002,0.05039409548,305.427002,0.04501165077,305.427002,0.04745019972,305.427002,0.05013613775,305.427002,0.0549389571,
304.9572144,0.05054587126,304.9572144,0.04494564235,304.9572144,0.04756164178,304.9572144,0.05017434433,304.9572144,0.05510361493,
304.4873962,0.05100055784,304.4873962,0.04518844187,304.4873962,0.04766175896,304.4873962,0.0505105108,304.4873962,0.05550956354,
304.0175476,0.05120846629,304.0175476,0.04520963877,304.0175476,0.04778984189,304.0175476,0.05063050613,304.0175476,0.05582053587,
303.547699,0.05154887214,303.547699,0.04517114908,303.547699,0.04793368652,303.547699,0.05089003593,303.547699,0.05623063445,
303.0777893,0.05180909857,303.0777893,0.04525721446,303.0777893,0.04808015004,303.0777893,0.05123363063,303.0777893,0.05669936538,
302.4512329,0.05227205902,302.4512329,0.04545586184,302.4512329,0.04830089584,302.4512329,0.0516977869,302.4512329,0.05721464381,
301.9812927,0.05289559811,301.9812927,0.04569537938,301.9812927,0.04866222292,301.9812927,0.05211921036,301.9812927,0.05815247074,
301.5112915,0.05325029418,301.5112915,0.04577562213,301.5112915,0.04902663454,301.5112915,0.05249991268,301.5112915,0.05891088024,
301.0412903,0.05386726558,301.0412903,0.04596935958,301.0412903,0.04935669154,301.0412903,0.05324564129,301.0412903,0.06012598425,
300.5712585,0.05423557386,300.5712585,0.04612426087,300.5712585,0.04989195243,300.5712585,0.05398963019,300.5712585,0.06114509329,
299.944519,0.05489163473,299.944519,0.04632811621,299.944519,0.05040877685,299.944519,0.05502383411,299.944519,0.06291021407,
299.4744263,0.05577099696,299.4744263,0.04670956731,299.4744263,0.05103237927,299.4744263,0.05614460632,299.4744263,0.0652115345,
299.004303,0.0562726818,299.004303,0.04668569937,299.004303,0.05167486891,299.004303,0.05708679184,299.004303,0.06676948816,
298.5341492,0.05683456734,298.5341492,0.04718203843,298.5341492,0.05262527987,298.5341492,0.05870210007,298.5341492,0.06946620345,
298.0639648,0.05788554624,298.0639648,0.04721418768,298.0639648,0.053262759,298.0639648,0.06022984162,298.0639648,0.07212819904,
297.4370422,0.05924301967,297.4370422,0.04833292589,297.4370422,0.05519696325,297.4370422,0.06312084943,297.4370422,0.07648827881,
296.9668274,0.06045649573,296.9668274,0.04882058129,296.9668274,0.05711749941,296.9668274,0.06654476374,296.9668274,0.08323673159,
296.4965515,0.06163760275,296.4965515,0.04933714494,296.4965515,0.05845133215,296.4965515,0.06860643625,296.4965515,0.08614716679,
296.0262756,0.0636215359,296.0262756,0.05043220893,296.0262756,0.06136772409,296.0262756,0.07351683825,296.0262756,0.0950518772,
295.5559692,0.06559754163,295.5559692,0.05154686049,295.5559692,0.06463120133,295.5559692,0.07882839441,295.5559692,0.1046298146,
294.928833,0.06796134263,294.928833,0.05312044546,294.928833,0.06795731187,294.928833,0.08533596992,294.928833,0.1153278649,
294.4584656,0.07163773477,294.4584656,0.05498281866,294.4584656,0.07359542698,294.4584656,0.09423029423,294.4584656,0.130719021,
293.9880981,0.07433699071,293.9880981,0.05664031953,293.9880981,0.07797380537,293.9880981,0.1018191278,293.9880981,0.1423732787,
293.5176697,0.07888181508,293.5176697,0.05918237939,293.5176697,0.08428316563,293.5176697,0.1131459922,293.5176697,0.1625189483,
293.0472107,0.0831136778,293.0472107,0.06172457337,293.0472107,0.09185568988,293.0472107,0.1253562868,293.0472107,0.1851141304,
292.5767517,0.08698417246,292.5767517,0.06400553137,292.5767517,0.09763476998,292.5767517,0.1338009238,292.5767517,0.2011092007,
291.9494324,0.09763995558,291.9494324,0.07029312104,291.9494324,0.1151090264,291.9494324,0.1640589088,291.9494324,0.252913475,
291.4788818,0.102710858,291.4788818,0.07323867828,291.4788818,0.1227700859,291.4788818,0.1797198951,291.4788818,0.2783661485,
291.0083313,0.1111280993,291.0083313,0.07853264362,291.0083313,0.1390125006,291.0083313,0.2049324363,291.0083313,0.3224210143,
290.5377502,0.1212169677,290.5377502,0.08507476002,290.5377502,0.1560506076,290.5377502,0.2305397391,290.5377502,0.3731096387,
290.0671387,0.1278156489,290.0671387,0.08851546049,290.0671387,0.1661884934,290.0671387,0.2518334985,290.0671387,0.4036963582,
289.4396362,0.1513483822,289.4396362,0.1021653041,289.4396362,0.2064566612,289.4396362,0.3172003329,289.4396362,0.5207778811,
288.9689636,0.1627021432,288.9689636,0.1092494801,288.9689636,0.2235756069,288.9689636,0.3526363969,288.9689636,0.5720601082,
288.498291,0.1812741905,288.498291,0.1202173531,288.498291,0.2548692226,288.498291,0.3982723951,288.498291,0.658025682,
288.0275879,0.1943419129,288.0275879,0.1291488707,288.0275879,0.2817334831,288.0275879,0.4484136105,288.0275879,0.7504350543,
287.5568237,0.2042084187,287.5568237,0.1356404424,287.5568237,0.2993863523,287.5568237,0.4759567678,287.5568237,0.8009911776,
286.9291382,0.2335805595,286.9291382,0.1513230354,286.9291382,0.3451620042,286.9291382,0.5558717251,286.9291382,0.942841351,
286.4583435,0.2442703694,286.4583435,0.1585913301,286.4583435,0.3643365502,286.4583435,0.590762496,286.4583435,1.012273788,
285.9875183,0.2618650198,285.9875183,0.1690032035,285.9875183,0.3963557482,285.9875183,0.6462687254,285.9875183,1.103281856,
285.5166931,0.2739946246,285.5166931,0.1771635115,285.5166931,0.4196507633,285.5166931,0.6872522235,285.5166931,1.188701153,
285.0458069,0.2822576463,285.0458069,0.1814783365,285.0458069,0.4323137403,285.0458069,0.71010077,285.0458069,1.224014997,
284.5749207,0.2962726653,284.5749207,0.1897100061,284.5749207,0.4580489993,284.5749207,0.7524181008,284.5749207,1.307358146,
283.9470215,0.303547442,283.9470215,0.1943067163,283.9470215,0.4702934623,283.9470215,0.7749155164,283.9470215,1.354005098,
283.4760742,0.3077574968,283.4760742,0.1966508925,283.4760742,0.4792115688,283.4760742,0.7944005132,283.4760742,1.390845537,
