mbg_3_146_7uM,,mbg_3_146_15uM,,mbg_3_146_31uM,,mbg_3_146_62uM,,mbg_3_146_125uM,,mbg_3_146_250uM,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
231.0130768,0.227410466,231.0130768,0.359052777,231.0130768,0.661475182,231.0130768,1.245647192,231.0130768,2.377762318,231.0130768,10
230.54245,0.241288617,230.54245,0.385509074,230.54245,0.708424926,230.54245,1.348454475,230.54245,2.541876793,230.54245,10
230.0717926,0.248867467,230.0717926,0.398273051,230.0717926,0.737577677,230.0717926,1.402246714,230.0717926,2.636544466,230.0717926,10
229.4442291,0.262954772,229.4442291,0.421433896,229.4442291,0.78217721,229.4442291,1.48629868,229.4442291,2.835005045,229.4442291,10
228.973526,0.272993982,228.973526,0.438228816,228.973526,0.818664551,228.973526,1.553155065,228.973526,2.989874363,228.973526,10
228.5028076,0.280922175,228.5028076,0.453278482,228.5028076,0.846441686,228.5028076,1.614938259,228.5028076,3.066289186,228.5028076,10
228.032074,0.292896837,228.032074,0.47203362,228.032074,0.87906158,228.032074,1.672433496,228.032074,3.148463726,228.032074,10
227.5613251,0.301031411,227.5613251,0.484635055,227.5613251,0.897175133,227.5613251,1.707628608,227.5613251,3.258149862,227.5613251,10
226.933609,0.31827721,226.933609,0.509542346,226.933609,0.946179211,226.933609,1.795299292,226.933609,3.410316706,226.933609,10
226.4628143,0.325653344,226.4628143,0.522920191,226.4628143,0.972326994,226.4628143,1.849193096,226.4628143,3.469913244,226.4628143,10
225.9919891,0.334495038,225.9919891,0.534858525,225.9919891,0.992901743,225.9919891,1.886017084,225.9919891,3.501852036,225.9919891,10
225.5211487,0.348125666,225.5211487,0.558219016,225.5211487,1.028709173,225.5211487,1.961076736,225.5211487,3.698110819,225.5211487,10
225.050293,0.35491845,225.050293,0.569301069,225.050293,1.055841565,225.050293,1.988520741,225.050293,3.613387585,225.050293,10
224.4224396,0.373410314,224.4224396,0.593268633,224.4224396,1.103266597,224.4224396,2.092481136,224.4224396,3.646118879,224.4224396,10
223.9515381,0.383357257,223.9515381,0.610040128,223.9515381,1.130005002,223.9515381,2.136701822,223.9515381,3.784288168,223.9515381,10
223.4806061,0.394015998,223.4806061,0.625990212,223.4806061,1.165005207,223.4806061,2.192818403,223.4806061,3.779339314,223.4806061,10
223.0096741,0.406877995,223.0096741,0.644857526,223.0096741,1.19637382,223.0096741,2.2649014,223.0096741,4.028156281,223.0096741,10
222.5387115,0.415982068,222.5387115,0.65526253,222.5387115,1.218201876,222.5387115,2.299059391,222.5387115,4.126334667,222.5387115,10
222.0677185,0.429301888,222.0677185,0.675495923,222.0677185,1.2541008,222.0677185,2.387624502,222.0677185,3.872470856,222.0677185,10
221.4397125,0.447655112,221.4397125,0.701976001,221.4397125,1.29869318,221.4397125,2.456500769,221.4397125,3.996470213,221.4397125,10
220.968689,0.459161609,220.968689,0.717774749,220.968689,1.329439521,220.968689,2.543850422,220.968689,3.816753149,220.968689,10
220.4976349,0.476559162,220.4976349,0.748317003,220.4976349,1.376826406,220.4976349,2.604548931,220.4976349,4.28657341,220.4976349,10
220.0265808,0.488155097,220.0265808,0.762160182,220.0265808,1.405167341,220.0265808,2.642679214,220.0265808,4.04300499,220.0265808,10
219.5554962,0.504224837,219.5554962,0.785240471,219.5554962,1.444561124,219.5554962,2.704772711,219.5554962,3.666050673,219.5554962,4.411839008
218.9273529,0.524704337,218.9273529,0.821616769,218.9273529,1.505916357,218.9273529,2.784339666,218.9273529,3.780886889,218.9273529,4.004988194
218.4562225,0.540229142,218.4562225,0.839174748,218.4562225,1.528661609,218.4562225,2.818655729,218.4562225,3.621763468,218.4562225,4.011079311
217.9850769,0.559271395,217.9850769,0.867738009,217.9850769,1.585326433,217.9850769,2.896088123,217.9850769,3.657278538,217.9850769,4.098479271
217.513916,0.572002351,217.513916,0.889749169,217.513916,1.62228322,217.513916,3.018770695,217.513916,3.989180088,217.513916,10
217.0427246,0.59479034,217.0427246,0.922339082,217.0427246,1.673070312,217.0427246,3.111865044,217.0427246,4.330754757,217.0427246,10
216.5715179,0.615273118,216.5715179,0.950122416,216.5715179,1.731728792,216.5715179,3.04023695,216.5715179,3.797682524,216.5715179,3.947828293
215.943222,0.641536892,215.943222,0.991485834,215.943222,1.798407316,215.943222,3.404071331,215.943222,10,215.943222,10
215.4719696,0.673827648,215.4719696,1.044517517,215.4719696,1.887768984,215.4719696,3.555006027,215.4719696,4.742773533,215.4719696,10
215.0007172,0.692578495,215.0007172,1.070284367,215.0007172,1.945376873,215.0007172,3.48018384,215.0007172,3.769834042,215.0007172,10
214.5294342,0.720336556,214.5294342,1.117887497,214.5294342,2.031141996,214.5294342,3.857426882,214.5294342,3.795720816,214.5294342,10
214.0581207,0.74693799,214.0581207,1.167634368,214.0581207,2.0882864,214.0581207,3.377260923,214.0581207,3.550394058,214.0581207,3.806286097
213.4296875,0.780528605,213.4296875,1.223445773,213.4296875,2.182406664,213.4296875,3.476962328,213.4296875,3.680511475,213.4296875,3.869513035
212.9583435,0.816788673,212.9583435,1.274415255,212.9583435,2.281111956,212.9583435,3.496132612,212.9583435,3.755787849,212.9583435,4.379374981
212.4869843,0.843555331,212.4869843,1.304844499,212.4869843,2.33057189,212.4869843,3.5559268,212.4869843,3.841122627,212.4869843,4.071897507
212.0156097,0.871429324,212.0156097,1.354453564,212.0156097,2.424831629,212.0156097,3.490714312,212.0156097,3.61422801,212.0156097,4.169163704
211.5442047,0.907304287,211.5442047,1.413241386,211.5442047,2.471277237,211.5442047,3.413637877,211.5442047,3.628873825,211.5442047,4.240249634
211.0727844,0.932846904,211.0727844,1.444976091,211.0727844,2.558149576,211.0727844,3.892132521,211.0727844,4.080420971,211.0727844,10
210.4441986,0.987070918,210.4441986,1.523843765,210.4441986,2.671914577,210.4441986,4.20410347,210.4441986,4.130925179,210.4441986,10
209.9727478,1.014056444,209.9727478,1.560279369,209.9727478,2.669168949,209.9727478,3.559370279,209.9727478,3.699401855,209.9727478,4.00445509
209.5012665,1.052262306,209.5012665,1.607940793,209.5012665,2.737752199,209.5012665,3.534755945,209.5012665,3.680156469,209.5012665,3.962063313
209.0297699,1.098580718,209.0297699,1.662340164,209.0297699,2.772682905,209.0297699,3.731730223,209.0297699,3.83406806,209.0297699,3.886161804
208.5582581,1.127175689,208.5582581,1.698104143,208.5582581,2.838299751,208.5582581,3.875546694,208.5582581,3.753895044,208.5582581,4.153737068
207.9295349,1.213122129,207.9295349,1.800446272,207.9295349,3.026276588,207.9295349,4.963274002,207.9295349,4.070224285,207.9295349,10
207.4579773,1.238456249,207.4579773,1.840737462,207.4579773,3.053865194,207.4579773,4.390055656,207.4579773,10,207.4579773,10
206.9864044,1.298875213,206.9864044,1.909521222,206.9864044,3.14966774,206.9864044,4.418314934,206.9864044,10,206.9864044,10
206.5148163,1.362410307,206.5148163,1.980836749,206.5148163,3.08351779,206.5148163,3.610498905,206.5148163,4.046288967,206.5148163,4.018568039
206.0432129,1.413464427,206.0432129,2.027734518,206.0432129,3.229606628,206.0432129,3.636045456,206.0432129,3.950502634,206.0432129,3.766928196
205.571579,1.522883058,205.571579,2.147889137,205.571579,3.19209671,205.571579,3.596187115,205.571579,3.733568907,205.571579,4.45359087
204.9427185,1.599935412,204.9427185,2.236042976,204.9427185,3.204149246,204.9427185,3.615099907,204.9427185,3.710609436,204.9427185,4.102027893
204.4710541,1.707394361,204.4710541,2.333423853,204.4710541,3.414011717,204.4710541,3.660137415,204.4710541,3.765940905,204.4710541,4.003307343
203.9993591,1.809435606,203.9993591,2.419077396,203.9993591,3.265324593,203.9993591,3.695537806,203.9993591,3.660131454,203.9993591,3.891490936
203.5276642,1.898548365,203.5276642,2.499272346,203.5276642,3.268248796,203.5276642,3.768550158,203.5276642,3.704648018,203.5276642,4.068562031
203.0559387,2.042653084,203.0559387,2.597774982,203.0559387,3.222809553,203.0559387,3.604367495,203.0559387,3.64223814,203.0559387,3.696552753
202.4269562,2.13673687,202.4269562,2.697184086,202.4269562,3.245251179,202.4269562,3.617059469,202.4269562,3.74819088,202.4269562,3.713569641
201.9551849,2.266647816,201.9551849,2.766548157,201.9551849,3.261716127,201.9551849,3.552125454,201.9551849,3.709476709,201.9551849,3.624539137
201.4834137,2.405821085,201.4834137,2.849112511,201.4834137,3.227472782,201.4834137,3.732348204,201.4834137,3.590924978,201.4834137,3.674707651
201.0116119,2.484920979,201.0116119,2.847249269,201.0116119,3.228060246,201.0116119,3.461434841,201.0116119,3.793985128,201.0116119,3.569929361
200.5397949,2.654769659,200.5397949,2.936606169,200.5397949,3.268483639,200.5397949,3.599027395,200.5397949,3.489221573,200.5397949,3.656533718
200.0679779,2.762095451,200.0679779,3.069175005,200.0679779,3.299413204,200.0679779,3.611013412,200.0679779,3.522794962,200.0679779,4.154249668
,,,,,,,,,,,
,,,,,,,,,,mbg_3_146_250uM,
,,,,,,,,,,mbg_3_146_250uM,
,,,,,,,,,,Collection Time: 3/14/2024 4:01:19 PM,
,,,,,,,,,,Operator Name  :,
,,,,,,,,,,Scan Software Version: 3.00(339),
,,,,,,,,,,Parameter List :,
,,,,,,,,,,Instrument                        Cary 50,
,,,,,,,,,,Instrument Version                3.00,
,,,,,,,,,,Start (nm)                        800.0,
,,,,,,,,,,Stop (nm)                         200.0,
,,,,,,,,,,X Mode                            Nanometers,
,,,,,,,,,,Y Mode                            Abs,
,,,,,,,,,,UV-Vis Scan Rate (nm/min)         300.00,
,,,,,,,,,,UV-Vis Data Interval (nm)         0.50,
,,,,,,,,,,UV-Vis Ave. Time (sec)            0.1000,
,,,,,,,,,,Beam Mode                         Dual Beam,
,,,,,,,,,,Baseline Correction               Off,
,,,,,,,,,,Cycle Mode                        Off,
,,,,,,,,,,Comments,
,,,,,,,,,,Method Log     :,
,,,,,,,,,,Method Name    :,
,,,,,,,,,,Date/Time stamp: 3/8/2024 4:34:39 PM,
,,,,,,,,,,Method Modifications:,
 New:0.1000,,,,,,,,,,UVVIS SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:0.1000,,,,,,,,,,Common SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:     0.50,,,,,,,,,,Common Interval nm Changed: 3/14/2024 3:37:38 PM, Old:     5.00
,,,,,,,,,,End Method Modifications,
,,,,,,,,,,<Current Wavelength> ,200.5
,,,,,,,,,,,
,,,,,,,,,,mbg_3_146_7uM,
,,,,,,,,,,mbg_3_146_7uM,
,,,,,,,,,,Collection Time: 3/14/2024 3:39:06 PM,
,,,,,,,,,,Operator Name  :,
,,,,,,,,,,Scan Software Version: 3.00(339),
,,,,,,,,,,Parameter List :,
,,,,,,,,,,Instrument                        Cary 50,
,,,,,,,,,,Instrument Version                3.00,
,,,,,,,,,,Start (nm)                        800.0,
,,,,,,,,,,Stop (nm)                         200.0,
,,,,,,,,,,X Mode                            Nanometers,
,,,,,,,,,,Y Mode                            Abs,
,,,,,,,,,,UV-Vis Scan Rate (nm/min)         300.00,
,,,,,,,,,,UV-Vis Data Interval (nm)         0.50,
,,,,,,,,,,UV-Vis Ave. Time (sec)            0.1000,
,,,,,,,,,,Beam Mode                         Dual Beam,
,,,,,,,,,,Baseline Correction               Off,
,,,,,,,,,,Cycle Mode                        Off,
,,,,,,,,,,Comments,
,,,,,,,,,,Method Log     :,
,,,,,,,,,,Method Name    :,
,,,,,,,,,,Date/Time stamp: 3/8/2024 4:34:39 PM,
,,,,,,,,,,Method Modifications:,
 New:0.1000,,,,,,,,,,UVVIS SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:0.1000,,,,,,,,,,Common SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:     0.50,,,,,,,,,,Common Interval nm Changed: 3/14/2024 3:37:38 PM, Old:     5.00
,,,,,,,,,,End Method Modifications,
,,,,,,,,,,<Current Wavelength> ,200.5
,,,,,,,,,,,
,,,,,,,,,,mbg_3_146_15uM,
,,,,,,,,,,mbg_3_146_15uM,
,,,,,,,,,,Collection Time: 3/14/2024 3:42:23 PM,
,,,,,,,,,,Operator Name  :,
,,,,,,,,,,Scan Software Version: 3.00(339),
,,,,,,,,,,Parameter List :,
,,,,,,,,,,Instrument                        Cary 50,
,,,,,,,,,,Instrument Version                3.00,
,,,,,,,,,,Start (nm)                        800.0,
,,,,,,,,,,Stop (nm)                         200.0,
,,,,,,,,,,X Mode                            Nanometers,
,,,,,,,,,,Y Mode                            Abs,
,,,,,,,,,,UV-Vis Scan Rate (nm/min)         300.00,
,,,,,,,,,,UV-Vis Data Interval (nm)         0.50,
,,,,,,,,,,UV-Vis Ave. Time (sec)            0.1000,
,,,,,,,,,,Beam Mode                         Dual Beam,
,,,,,,,,,,Baseline Correction               Off,
,,,,,,,,,,Cycle Mode                        Off,
,,,,,,,,,,Comments,
,,,,,,,,,,Method Log     :,
,,,,,,,,,,Method Name    :,
,,,,,,,,,,Date/Time stamp: 3/8/2024 4:34:39 PM,
,,,,,,,,,,Method Modifications:,
 New:0.1000,,,,,,,,,,UVVIS SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:0.1000,,,,,,,,,,Common SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:     0.50,,,,,,,,,,Common Interval nm Changed: 3/14/2024 3:37:38 PM, Old:     5.00
,,,,,,,,,,End Method Modifications,
,,,,,,,,,,<Current Wavelength> ,200.5
,,,,,,,,,,,
,,,,,,,,,,mbg_3_146_31uM,
,,,,,,,,,,mbg_3_146_31uM,
,,,,,,,,,,Collection Time: 3/14/2024 3:45:25 PM,
,,,,,,,,,,Operator Name  :,
,,,,,,,,,,Scan Software Version: 3.00(339),
,,,,,,,,,,Parameter List :,
,,,,,,,,,,Instrument                        Cary 50,
,,,,,,,,,,Instrument Version                3.00,
,,,,,,,,,,Start (nm)                        800.0,
,,,,,,,,,,Stop (nm)                         200.0,
,,,,,,,,,,X Mode                            Nanometers,
,,,,,,,,,,Y Mode                            Abs,
,,,,,,,,,,UV-Vis Scan Rate (nm/min)         300.00,
,,,,,,,,,,UV-Vis Data Interval (nm)         0.50,
,,,,,,,,,,UV-Vis Ave. Time (sec)            0.1000,
,,,,,,,,,,Beam Mode                         Dual Beam,
,,,,,,,,,,Baseline Correction               Off,
,,,,,,,,,,Cycle Mode                        Off,
,,,,,,,,,,Comments,
,,,,,,,,,,Method Log     :,
,,,,,,,,,,Method Name    :,
,,,,,,,,,,Date/Time stamp: 3/8/2024 4:34:39 PM,
,,,,,,,,,,Method Modifications:,
 New:0.1000,,,,,,,,,,UVVIS SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:0.1000,,,,,,,,,,Common SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:     0.50,,,,,,,,,,Common Interval nm Changed: 3/14/2024 3:37:38 PM, Old:     5.00
,,,,,,,,,,End Method Modifications,
,,,,,,,,,,<Current Wavelength> ,200.5
,,,,,,,,,,,
,,,,,,,,,,mbg_3_146_62uM,
,,,,,,,,,,mbg_3_146_62uM,
,,,,,,,,,,Collection Time: 3/14/2024 3:48:25 PM,
,,,,,,,,,,Operator Name  :,
,,,,,,,,,,Scan Software Version: 3.00(339),
,,,,,,,,,,Parameter List :,
,,,,,,,,,,Instrument                        Cary 50,
,,,,,,,,,,Instrument Version                3.00,
,,,,,,,,,,Start (nm)                        800.0,
,,,,,,,,,,Stop (nm)                         200.0,
,,,,,,,,,,X Mode                            Nanometers,
,,,,,,,,,,Y Mode                            Abs,
,,,,,,,,,,UV-Vis Scan Rate (nm/min)         300.00,
,,,,,,,,,,UV-Vis Data Interval (nm)         0.50,
,,,,,,,,,,UV-Vis Ave. Time (sec)            0.1000,
,,,,,,,,,,Beam Mode                         Dual Beam,
,,,,,,,,,,Baseline Correction               Off,
,,,,,,,,,,Cycle Mode                        Off,
,,,,,,,,,,Comments,
,,,,,,,,,,Method Log     :,
,,,,,,,,,,Method Name    :,
,,,,,,,,,,Date/Time stamp: 3/8/2024 4:34:39 PM,
,,,,,,,,,,Method Modifications:,
 New:0.1000,,,,,,,,,,UVVIS SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:0.1000,,,,,,,,,,Common SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:     0.50,,,,,,,,,,Common Interval nm Changed: 3/14/2024 3:37:38 PM, Old:     5.00
,,,,,,,,,,End Method Modifications,
,,,,,,,,,,<Current Wavelength> ,200.5
,,,,,,,,,,,
,,,,,,,,,,mbg_3_146_125uM,
,,,,,,,,,,mbg_3_146_125uM,
,,,,,,,,,,Collection Time: 3/14/2024 3:58:04 PM,
,,,,,,,,,,Operator Name  :,
,,,,,,,,,,Scan Software Version: 3.00(339),
,,,,,,,,,,Parameter List :,
,,,,,,,,,,Instrument                        Cary 50,
,,,,,,,,,,Instrument Version                3.00,
,,,,,,,,,,Start (nm)                        800.0,
,,,,,,,,,,Stop (nm)                         200.0,
,,,,,,,,,,X Mode                            Nanometers,
,,,,,,,,,,Y Mode                            Abs,
,,,,,,,,,,UV-Vis Scan Rate (nm/min)         300.00,
,,,,,,,,,,UV-Vis Data Interval (nm)         0.50,
,,,,,,,,,,UV-Vis Ave. Time (sec)            0.1000,
,,,,,,,,,,Beam Mode                         Dual Beam,
,,,,,,,,,,Baseline Correction               Off,
,,,,,,,,,,Cycle Mode                        Off,
,,,,,,,,,,Comments,
,,,,,,,,,,Method Log     :,
,,,,,,,,,,Method Name    :,
,,,,,,,,,,Date/Time stamp: 3/8/2024 4:34:39 PM,
,,,,,,,,,,Method Modifications:,
 New:0.1000,,,,,,,,,,UVVIS SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:0.1000,,,,,,,,,,Common SAT Changed: 3/14/2024 3:37:37 PM, Old:0.0125
 New:     0.50,,,,,,,,,,Common Interval nm Changed: 3/14/2024 3:37:38 PM, Old:     5.00
,,,,,,,,,,End Method Modifications,
,,,,,,,,,,<Current Wavelength> ,200.5
